t,Va,Vb,Vc,Ia,Ib,Ic,Fault
0.26,17.54396574,-394.6704336,138.815617,-56375.99185,-12326.57314,68702.56499,3
0.2601,18.48372773,-396.472775,138.6018828,-55752.51912,-12384.44972,68136.96884,3
0.2602,19.40555049,-397.8838286,138.2510971,-55073.73738,-12430.10486,67503.84225,3
0.2603,20.30852177,-398.9022019,137.7636085,-54340.31915,-12463.49352,66803.81267,3
0.2604,21.1917479,-399.5268899,137.1399005,-53552.99081,-12484.58273,66037.57354,3
0.2605,22.05435476,-399.7572761,136.3805913,-52712.53194,-12493.35169,65205.88363,3
0.2606,22.89548858,-399.5931331,135.4864327,-51819.77452,-12489.79174,64309.56625,3
0.2607,23.71431682,-399.0346229,134.4583095,-50875.60211,-12473.9064,63349.50851,3
0.2608,24.51002894,-398.0822967,133.2972388,-49880.94902,-12445.71134,62326.66035,3
0.2609,25.28183728,-396.7370943,132.0043688,-48836.79932,-12405.23439,61242.03371,3
0.261,26.02897776,-395.0003433,130.5809779,-47744.18593,-12352.51549,60096.70142,3
0.2611,26.75071067,-392.8737577,129.0284731,-46604.18956,-12287.60667,58891.79623,3
0.2612,27.44632142,-390.3594361,127.3483889,-45417.93767,-12210.572,57628.50966,3
0.2613,28.11512118,-387.4598599,125.5423856,-44186.60334,-12121.48748,56308.09082,3
0.2614,28.75644764,-384.1778906,123.6122479,-42911.40412,-12020.44104,54931.84516,3
0.2615,29.36966559,-380.516767,121.5598828,-41593.60084,-11907.5324,53501.13324,3
0.2616,29.95416761,-376.4801024,119.3873182,-40234.49633,-11782.87299,52017.36932,3
0.2617,30.50937461,-372.0718804,117.0967001,-38835.43419,-11646.58582,50482.02001,3
0.2618,31.03473645,-367.2964513,114.6902915,-37397.7974,-11498.8054,48896.6028,3
0.2619,31.52973247,-362.158528,112.1704694,-35923.007,-11339.67758,47262.68458,3
0.262,31.99387197,-356.663181,109.5397227,-34412.52069,-11169.35938,45581.88007,3
0.2621,32.42669475,-350.8158335,106.8006498,-32867.83137,-10988.01889,43855.85026,3
0.2622,32.82777152,-344.6222561,103.9559559,-31290.46565,-10795.83508,42086.30073,3
0.2623,33.19670433,-338.0885611,101.0084507,-29681.98241,-10592.99761,40274.98002,3
0.2624,33.533127,-331.2211966,97.96104492,-28043.97119,-10379.70664,38423.67783,3
0.2625,33.83670542,-324.0269398,94.81674818,-26378.05065,-10156.17269,36534.22333,3
0.2626,34.10713794,-316.5128905,91.57866555,-24685.86699,-9922.616333,34608.48332,3
0.2627,34.34415562,-308.6864642,88.24999469,-22969.0923,-9679.268079,32648.36038,3
0.2628,34.54752252,-300.5553847,84.83402261,-21229.42293,-9426.368077,30655.79101,3
0.2629,34.71703594,-292.1276763,81.33412248,-19468.57779,-9164.16591,28632.7437,3
0.263,34.85252658,-283.4116561,77.75375026,-17688.29667,-8892.920339,26581.21701,3
0.2631,34.95385877,-274.415926,74.09644134,-15890.33854,-8612.899052,24503.23759,3
0.2632,35.02093053,-265.1493634,70.36580698,-14076.47977,-8324.378395,22400.85817,3
0.2633,35.05367373,-255.6211134,66.56553082,-12248.51244,-8027.643103,20276.15555,3
0.2634,35.05205414,-245.8405793,62.69936518,-10408.24251,-7722.986018,18131.22852,3
0.2635,35.01607146,-235.8174133,58.77112742,-8557.488053,-7410.7078,15968.19585,3
0.2636,34.94575929,-225.5615069,54.7846961,-6698.0775,-7091.11663,13789.19413,3
0.2637,34.84118516,-215.0829816,50.74400724,-4831.847791,-6764.527905,11596.3757,3
0.2638,34.70245042,-204.3921784,46.65305036,-2960.64258,-6431.26393,9391.90651,3
0.2639,34.52969013,-193.4996478,42.51586457,-1086.310416,-6091.653595,7177.964012,3
0.264,34.32307298,-182.4161395,38.33653459,789.2970842,-5746.032055,4956.734971,3
0.2641,34.08280106,-171.1525915,34.11918673,2664.327062,-5394.740397,2730.413335,3
0.2642,33.8091097,-159.7201195,29.86798479,4536.927245,-5038.125303,501.1980573,3
0.2643,33.50226723,-148.1300062,25.58712596,6405.247776,-4676.538708,-1728.709068,3
0.2644,33.1625747,-136.3936894,21.28083668,8267.443038,-4310.337456,-3957.105581,3
0.2645,32.79036562,-124.5227516,16.95336849,10121.67347,-3939.882943,-6181.79053,3
0.2646,32.38600557,-112.5289078,12.60899379,11966.1074,-3565.540762,-8400.566639,3
0.2647,31.94989191,-100.4239947,8.252001679,13798.92283,-3187.680344,-10611.24248,3
0.2648,31.48245332,-88.21995823,3.886693662,15618.30923,-2806.674591,-12811.63464,3
0.2649,30.98414944,-75.92884236,-0.482620545,17422.46938,-2422.899511,-14999.56987,3
0.265,30.45547036,-63.56277693,-4.851627296,19209.62106,-2036.733843,-17172.88722,3
0.2651,29.89693618,-51.13396576,-9.216013259,20977.99887,-1648.558686,-19329.44018,3
0.2652,29.30909646,-38.65467457,-13.57146968,22725.85595,-1258.757121,-21467.09883,3
0.2653,28.69252972,-26.13721894,-17.91369663,24451.4657,-867.7138359,-23583.75187,3
0.2654,28.04784282,-13.59395206,-22.23840725,26153.12351,-475.8147432,-25677.30877,3
0.2655,27.3756704,-1.037252644,-26.54133198,27829.1484,-83.44659974,-27745.70181,3
0.2656,26.67667423,11.52048737,-30.81822278,29477.88472,309.0033745,-29786.88809,3
0.2657,25.95154258,24.06687501,-35.06485732,31097.70374,701.1478787,-31798.85162,3
0.2658,25.20098952,36.5895285,-39.27704313,32687.00532,1092.599914,-33779.60523,3
0.2659,24.4257542,49.07608949,-43.45062175,34244.2194,1482.973164,-35727.19257,3
0.266,23.62660019,61.51423526,-47.58147286,35767.80766,1871.882377,-37639.69003,3
0.2661,22.80431463,73.89169085,-51.6655183,37256.26493,2258.943748,-39515.20867,3
0.2662,21.95970753,86.19624122,-55.6987261,38708.12075,2643.775294,-41351.89604,3
0.2663,21.09361093,98.41574324,-59.67711451,40121.94078,3025.997231,-43147.93801,3
0.2664,20.2068781,110.5381378,-63.59675587,41496.32825,3405.232354,-44901.5606,3
0.2665,19.30038267,122.5514614,-67.45378051,42829.9253,3781.106403,-46611.0317,3
0.2666,18.37501782,134.4438585,-71.24438058,44121.41435,4153.248436,-48274.66278,3
0.2667,17.43169534,146.2035927,-74.96481378,45369.51938,4521.291194,-49890.81057,3
0.2668,16.47134475,157.8190586,-78.61140709,46573.0072,4884.871462,-51457.87867,3
0.2669,15.4949124,169.278793,-82.18056035,47730.68868,5243.630432,-52974.31911,3
0.267,14.50336053,180.5714866,-85.66874985,48841.41989,5597.21405,-54438.63394,3
0.2671,13.49766629,191.6859949,-89.0725318,49904.10324,5945.273374,-55849.37662,3
0.2672,12.47882082,202.6113492,-92.38854571,50917.6886,6287.464911,-57205.15351,3
0.2673,11.44782824,213.3367676,-95.61351772,51881.17429,6623.450958,-58504.62524,3
0.2674,10.40570468,223.8516652,-98.74426384,52793.60807,6952.899938,-59746.50801,3
0.2675,9.353477258,234.1456652,-101.7776931,53654.08812,7275.486726,-60929.57484,3
0.2676,8.292183078,244.2086086,-104.7108105,54461.76388,7590.892966,-62052.65685,3
0.2677,7.222868204,254.0305645,-107.5407201,55215.83695,7898.80739,-63114.64434,3
0.2678,6.146586626,263.6018399,-110.2646279,55915.5618,8198.926126,-64114.48792,3
0.2679,5.064399223,272.912989,-112.8798443,56560.24657,8490.95299,-65051.19956,3
0.268,3.977372712,281.9548228,-115.3837874,57149.25372,8774.59979,-65923.85351,3
0.2681,2.886578597,290.7184182,-117.7739846,57682.00069,9049.586598,-66731.58729,3
0.2682,1.793092113,299.1951266,-120.0480759,58157.96042,9315.642037,-67473.60246,3
0.2683,0.697991161,307.3765824,-122.2038159,58576.66193,9572.503542,-68149.16547,3
0.2684,-0.39764475,315.2547116,-124.2390758,58937.69075,9819.917621,-68757.60837,3
0.2685,-1.492735576,322.8217393,-126.1518459,59240.68934,10057.64011,-69298.32944,3
0.2686,-2.586201799,330.0701979,-127.9402372,59485.35742,10285.4364,-69770.79382,3
0.2687,-3.676965491,336.992934,-129.6024838,59671.45233,10503.08168,-70174.53401,3
0.2688,-4.763951384,343.5831157,-131.1369439,59798.78918,10710.36118,-70509.15035,3
0.2689,-5.846087924,349.8342392,-132.5421021,59867.2411,10907.07032,-70774.31141,3
0.269,-6.922308336,355.7401355,-133.8165705,59876.73934,11093.01497,-70969.75431,3
0.2691,-7.991551671,361.2949761,-134.9590902,59827.27334,11268.01165,-71095.28499,3
0.2692,-9.052763853,366.4932791,-135.9685325,59718.89076,11431.88763,-71150.77839,3
0.2693,-10.10489873,371.3299144,-136.8439001,59551.69737,11584.4812,-71136.17857,3
0.2694,-11.14691908,375.8001089,-137.584328,59325.85704,11725.64177,-71051.49881,3
0.2695,-12.17779768,379.8994509,-138.1890844,59041.59148,11855.23003,-70896.82151,3
0.2696,-13.19651826,383.6238949,-138.6575713,58699.18012,11973.11808,-70672.2982,3
0.2697,-14.20207658,386.9697654,-138.9893254,58298.95973,12079.18959,-70378.14932,3
0.2698,-15.19348133,389.9337604,-139.1840181,57841.32418,12173.33989,-70014.66407,3
0.2699,-16.1697552,392.5129547,-139.2414563,57326.724,12255.47604,-69582.20004,3
0.27,-17.12993578,394.704803,-139.1615822,56755.66594,12325.517,-69081.18295,3
0.2701,-18.07307654,396.5071423,-138.9444735,56128.71249,12383.39365,-68512.10614,3
0.2702,-18.99824776,397.9181937,-138.5903436,55446.48129,12429.04886,-67875.53015,3
0.2703,-19.90453744,398.9365649,-138.0995408,54709.64457,12462.43758,-67172.08215,3
0.2704,-20.7910522,399.5612507,-137.4725485,53918.92844,12483.52686,-66402.4553,3
0.2705,-21.65691818,399.7916348,-136.7099844,53075.11219,12492.29589,-65567.40808,3
0.2706,-22.50128187,399.6274896,-135.8126002,52179.02754,12488.73601,-64667.76355,3
0.2707,-23.32331099,399.0689773,-134.7812803,51231.55779,12472.85073,-63704.40852,3
0.2708,-24.12219528,398.1166489,-133.6170417,50233.63696,12444.65574,-62678.2927,3
0.2709,-24.89714731,396.7714444,-132.3210323,49186.24886,12404.17886,-61590.42772,3
0.271,-25.64740327,395.0346913,-130.8945301,48090.42615,12351.46003,-60441.88618,3
0.2711,-26.37222372,392.9081035,-129.338942,46947.24929,12286.55128,-59233.80057,3
0.2712,-27.07089428,390.3937798,-127.6558022,45757.84546,12209.51667,-57967.36213,3
0.2713,-27.74272641,387.4942014,-125.8467708,44523.38749,12120.43222,-56643.81971,3
0.2714,-28.38705802,384.2122299,-123.9136322,43245.09269,12019.38585,-55264.47854,3
0.2715,-29.00325416,380.5511043,-121.8582932,41924.22162,11906.47728,-53830.69889,3
0.2716,-29.59070764,376.5144375,-119.6827813,40562.07687,11781.81793,-52343.8948,3
0.2717,-30.14883962,372.1062133,-117.3892426,39160.00178,11645.53083,-50805.53261,3
0.2718,-30.6771002,367.3307821,-114.9799395,37719.3791,11497.75048,-49217.12958,3
0.2719,-31.17496894,362.1928567,-112.4572489,36241.62963,11338.62272,-47580.25235,3
0.272,-31.64195539,356.6975075,-109.8236595,34728.21082,11168.30459,-45896.51541,3
0.2721,-32.07759957,350.8501578,-107.0817694,33180.61532,10986.96418,-44167.57949,3
0.2722,-32.48147242,344.6565783,-104.2342837,31600.36953,10794.78043,-42395.14996,3
0.2723,-32.85317623,338.1228812,-101.2840117,29989.03207,10591.94303,-40580.9751,3
0.2724,-33.19234503,331.2555146,-98.23386406,28348.19226,10378.65213,-38726.84439,3
0.2725,-33.49864495,324.0612556,-95.08685007,26679.46854,10155.11824,-36834.58678,3
0.2726,-33.77177454,316.5472041,-91.84607461,24984.50686,9921.561956,-34906.06882,3
0.2727,-34.01146509,308.7207757,-88.51473511,23264.97911,9678.21377,-32943.19288,3
0.2728,-34.21748089,300.589694,-85.09611839,21522.58139,9425.313836,-30947.89522,3
0.2729,-34.38961943,292.1619835,-81.59359737,19759.0324,9163.111736,-28922.14413,3
0.273,-34.52771164,283.4459612,-78.01062783,17976.07171,8891.866234,-26867.93794,3
0.2731,-34.63162205,274.4502289,-74.35074492,16175.45807,8611.845014,-24787.30308,3
0.2732,-34.70124891,265.1836642,-70.61755971,14358.96765,8323.324424,-22682.29207,3
0.2733,-34.73652428,255.6554121,-66.81475562,12528.39228,8026.5892,-20554.98148,3
0.2734,-34.73741415,245.8748758,-62.94608477,10685.53773,7721.932183,-18407.46992,3
0.2735,-34.7039184,235.8517076,-59.01536431,8832.221878,7409.654033,-16241.87591,3
0.2736,-34.63607085,225.5957991,-55.02647261,6970.272922,7090.06293,-14060.33585,3
0.2737,-34.53393924,215.1172717,-50.98334548,5101.527603,6763.474274,-11865.00188,3
0.2738,-34.39762509,204.4264663,-46.88997223,3227.829371,6430.210366,-9658.039738,3
0.2739,-34.22726369,193.5339336,-42.7503918,1351.026573,6090.600099,-7441.626672,3
0.274,-34.02302389,182.4504231,-38.56868871,-527.0293766,5744.978627,-5217.94925,3
0.2741,-33.785108,171.186873,-34.34898906,-2404.485818,5393.687036,-2989.201218,3
0.2742,-33.51375154,159.7543989,-30.09545646,-4279.490676,5037.072009,-757.5813335,3
0.2743,-33.20922301,148.1642834,-25.81228792,-6150.194289,4675.485483,1474.708806,3
0.2744,-32.87182367,136.4279645,-21.5037097,-8014.751233,4309.284298,3705.466935,3
0.2745,-32.5018872,124.5570245,-17.17397313,-9871.322144,3938.829853,5932.492292,3
0.2746,-32.09977937,112.5631786,-12.82735045,-11718.07553,3564.487739,8153.587793,3
0.2747,-31.66589773,100.4582633,-8.468130553,-13553.18959,3186.627389,10366.5622,3
0.2748,-31.20067114,88.25422475,-4.100614779,-15374.85399,2805.621704,12569.23229,3
0.2749,-30.70455941,75.96310674,0.270887344,-17181.27167,2421.846692,14759.42498,3
0.275,-30.17805281,63.59703917,4.642062343,-18970.66062,2035.681091,16934.97952,3
0.2751,-29.62167163,51.16822585,9.008597066,-20741.2556,1647.506002,19093.7496,3
0.2752,-29.0359656,38.68893253,13.36618293,-22491.30995,1257.704504,21233.60544,3
0.2753,-28.42151339,26.17147475,17.71052019,-24219.09724,866.6612871,23352.43595,3
0.2754,-27.77892207,13.62820574,22.03732214,-25922.91303,474.762262,25448.15077,3
0.2755,-27.10882642,1.07150418,26.34231941,-27601.07653,82.39418624,27518.68234,3
0.2756,-26.4118884,-11.48623798,30.62126412,-29251.93224,-310.0557203,29561.98796,3
0.2757,-25.68879643,-24.03262775,34.86993411,-30873.85164,-702.2001569,31576.05179,3
0.2758,-24.94026475,-36.55528338,39.08413707,-32465.23472,-1093.652124,33558.88684,3
0.2759,-24.16703269,-49.04184651,43.25971472,-34024.51162,-1484.025307,35508.53693,3
0.276,-23.36986396,-61.47999442,47.39254687,-35550.14417,-1872.934453,37423.07862,3
0.2761,-22.54954587,-73.85745215,51.47855555,-37040.62738,-2259.995756,39300.62314,3
0.2762,-21.7068886,-86.16200465,55.51370895,-38494.49094,-2644.827234,41139.31818,3
0.2763,-20.84272434,-98.38150882,59.49402546,-39910.3007,-3027.049104,42937.3498,3
0.2764,-19.95790651,-110.5039055,63.41557759,-41286.66002,-3406.284159,44692.94418,3
0.2765,-19.05330892,-122.5172313,67.27449583,-42622.21121,-3782.158141,46404.36935,3
0.2766,-18.12982487,-134.4096305,71.06697247,-43915.63686,-4154.300106,48069.93697,3
0.2767,-17.18836632,-146.1693669,74.78926538,-45165.6611,-4522.342796,49688.0039,3
0.2768,-16.22986295,-157.7848348,78.43770167,-46371.0509,-4885.922997,51256.9739,3
0.2769,-15.25526125,-169.2445714,82.00868134,-47530.61727,-5244.681899,52775.29917,3
0.277,-14.2655236,-180.5372672,85.49868084,-48643.21645,-5598.26545,54241.4819,3
0.2771,-13.26162731,-191.6517776,88.90425652,-49707.751,-5946.324706,55654.07571,3
0.2772,-12.24456367,-202.5771341,92.22204802,-50723.17093,-6288.516175,57011.68711,3
0.2773,-11.21533695,-213.3025545,95.44878165,-51688.47472,-6624.502155,58312.97687,3
0.2774,-10.1749634,-223.8174543,98.58127355,-52602.71028,-6953.951067,59556.66134,3
0.2775,-9.124470291,-234.1114564,101.6164329,-53464.97592,-7276.537787,60741.51371,3
0.2776,-8.064894872,-244.1744019,104.5512648,-54274.42125,-7591.943959,61866.36521,3
0.2777,-6.997283343,-253.99636,107.3828735,-55030.24799,-7899.858317,62930.1063,3
0.2778,-5.922689835,-263.5676375,110.1084651,-55731.71076,-8199.976984,63931.68775,3
0.2779,-4.842175362,-272.8787887,112.7253503,-56378.11785,-8492.003782,64870.12163,3
0.278,-3.756806777,-281.9206247,115.2309471,-56968.83186,-8775.650513,65744.48237,3
0.2781,-2.667655721,-290.6842223,117.6227831,-57503.27035,-9050.637254,66553.90761,3
0.2782,-1.575797559,-299.1609328,119.8984985,-57980.90642,-9316.692626,67297.59905,3
0.2783,-0.482310328,-307.3423907,122.055848,-58401.26922,-9573.554063,67974.82328,3
0.2784,0.611726335,-315.220522,124.0927029,-58763.94441,-9820.968075,68584.91248,3
0.2785,1.705232255,-322.7875519,126.0070537,-59068.57458,-10058.69049,69127.26507,3
0.2786,2.797127784,-330.0360126,127.7970115,-59314.8596,-10286.48672,69601.34631,3
0.2787,3.886334868,-336.9587509,129.4608105,-59502.55691,-10504.13193,70006.68885,3
0.2788,4.971778111,-343.5489347,130.996809,-59631.48179,-10711.41136,70342.89315,3
0.2789,6.052385836,-349.8000603,132.4034918,-59701.50747,-10908.12043,70609.6279,3
0.279,7.127091141,-355.7059587,133.679471,-59712.56535,-11094.06502,70806.63037,3
0.2791,8.194832955,-361.2608015,134.823488,-59664.64499,-11269.06163,70933.70661,3
0.2792,9.254557082,-366.4591067,135.8344142,-59557.79415,-11432.93754,70990.73169,3
0.2793,10.30521724,-371.2957441,136.7112522,-59392.11876,-11585.53105,70977.64981,3
0.2794,11.34577611,-375.7659407,137.4531374,-59167.78279,-11726.69155,70894.47434,3
0.2795,12.37520632,-379.8652849,138.059338,-58885.00809,-11856.27974,70741.28783,3
0.2796,13.39249151,-383.589731,138.5292561,-58544.0742,-11974.16772,70518.24192,3
0.2797,14.39662729,-386.9356036,138.8624285,-58145.31801,-12080.23917,70225.55718,3
0.2798,15.38662227,-389.8996007,139.0585267,-57689.13352,-12174.3894,69863.52292,3
0.2799,16.36149901,-392.4787972,139.1173578,-57175.97136,-12256.52548,69432.49685,3
0.28,17.32029499,-394.6706476,139.0388641,-56606.33842,-12326.56638,68932.9048,3
0.2801,18.26206356,-396.472989,138.8231234,-55980.79728,-12384.44295,68365.24023,3
0.2802,19.18587489,-397.8840426,138.4703491,-55299.96572,-12430.0981,67730.06381,3
0.2803,20.09081688,-398.9024159,137.9808898,-54564.51606,-12463.48675,67028.00281,3
0.2804,20.97599602,-399.5271039,137.3552289,-53775.17454,-12484.57596,66259.7505,3
0.2805,21.84053836,-399.75749,136.5939842,-52932.72056,-12493.34492,65426.06549,3
0.2806,22.68359028,-399.593347,135.6979075,-52037.98595,-12489.78498,64527.77092,3
0.2807,23.50431939,-399.0348368,134.6678835,-51091.85411,-12473.89963,63565.75374,3
0.2808,24.30191532,-398.0825106,133.504929,-50095.25917,-12445.70457,62540.96375,3
0.2809,25.07559054,-396.7373082,132.2101922,-49049.18507,-12405.22762,61454.4127,3
0.281,25.82458115,-395.0005572,130.7849511,-47954.66456,-12352.50873,60307.17329,3
0.2811,26.54814758,-392.8739716,129.2306128,-46812.77819,-12287.59991,59100.3781,3
0.2812,27.24557537,-390.35965,127.5487116,-45624.65328,-12210.56523,57835.21851,3
0.2813,27.91617587,-387.4600738,125.7409076,-44391.46274,-12121.48072,56512.94346,3
0.2814,28.55928688,-384.1781044,123.8089854,-43114.42399,-12020.43428,55134.85827,3
0.2815,29.17427337,-380.5169809,121.7548518,-41794.79768,-11907.52564,53702.32332,3
0.2816,29.76052804,-376.4803162,119.5805345,-40433.88653,-11782.86623,52216.75275,3
0.2817,30.31747196,-372.0720942,117.2881796,-39033.03395,-11646.57906,50679.61301,3
0.2818,30.84455513,-367.2966651,114.8800497,-37593.62281,-11498.79864,49092.42146,3
0.2819,31.34125701,-362.1587418,112.3585217,-36117.074,-11339.67082,47456.74482,3
0.282,31.80708706,-356.6633948,109.7260845,-34604.84506,-11169.35262,45774.19768,3
0.2821,32.2415852,-350.8160472,106.9853362,-33058.42876,-10988.01213,44046.44089,3
0.2822,32.64432229,-344.6224698,104.1389821,-31479.35157,-10795.82832,42275.1799,3
0.2823,33.01490052,-338.0887749,101.1898315,-29869.17223,-10592.99085,40462.16308,3
0.2824,33.35295383,-331.2214103,98.14079509,-28229.48013,-10379.69989,38609.18002,3
0.2825,33.65814825,-324.0271535,94.99488237,-26561.89381,-10156.16593,36718.05974,3
0.2826,33.93018225,-316.5131042,91.75519829,-24868.05933,-9922.609578,34790.66891,3
0.2827,34.16878704,-308.6866779,88.42494035,-23149.64865,-9679.261324,32828.90997,3
0.2828,34.37372679,-300.5555983,85.00739544,-21408.35797,-9426.361323,30834.71929,3
0.2829,34.54479894,-292.1278899,81.5059366,-19645.90608,-9164.159156,28810.06523,3
0.283,34.68183432,-283.4118698,77.92401968,-17864.03264,-8892.913586,26756.94623,3
0.2831,34.78469736,-274.4161396,74.26517992,-16064.49649,-8612.892299,24677.38879,3
0.2832,34.85328623,-265.149577,70.53302848,-14249.07387,-8324.371642,22573.44552,3
0.2833,34.88753293,-255.621327,66.73124885,-12419.55673,-8027.63635,20447.19308,3
0.2834,34.88740334,-245.8407929,62.86359325,-10577.7509,-7722.979266,18300.73017,3
0.2835,34.85289726,-235.8176268,58.9338789,-8725.47435,-7410.701049,16136.1754,3
